ID;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_MOBIL;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;OCCUPATION_TYPE;CNT_FAM_MEMBERS
8000161;F;Y;Y;0;270000.0;Commercial associate;Higher education;Married;House / apartment;-19861;-10843;1;0;0;1;Laborers;2.0
8000162;F;Y;Y;0;270000.0;Commercial associate;Higher education;Married;House / apartment;-19861;-10843;1;0;0;1;Laborers;2.0
8000163;F;Y;Y;0;225000.0;Commercial associate;Higher education;Married;House / apartment;-14450;-2777;1;0;0;0;Laborers;2.0
8000164;F;Y;Y;0;225000.0;Commercial associate;Higher education;Married;House / apartment;-14450;-2777;1;0;0;0;Laborers;2.0
8000165;F;N;Y;0;315000.0;Commercial associate;Higher education;Single / not married;House / apartment;-10554;-1194;1;0;0;0;Accountants;1.0
8000166;F;N;Y;0;315000.0;Commercial associate;Higher education;Single / not married;House / apartment;-10554;-1194;1;0;0;0;Accountants;1.0
8000167;F;N;Y;0;315000.0;Commercial associate;Higher education;Single / not married;House / apartment;-10554;-1194;1;0;0;0;Accountants;1.0
8000168;F;N;N;0;255150.0;Commercial associate;Higher education;Civil marriage;House / apartment;-18682;365243;1;0;0;0;;2.0
8000169;F;N;N;0;255150.0;Commercial associate;Higher education;Civil marriage;House / apartment;-18682;365243;1;0;0;0;;2.0
8000170;F;N;N;0;255150.0;Commercial associate;Higher education;Civil marriage;House / apartment;-18682;365243;1;0;0;0;;2.0
8000171;F;N;N;0;255150.0;Commercial associate;Higher education;Civil marriage;House / apartment;-18682;365243;1;0;0;0;;2.0
8000172;F;N;N;0;255150.0;Commercial associate;Higher education;Civil marriage;House / apartment;-18682;365243;1;0;0;0;;2.0
8000173;F;N;N;0;255150.0;Commercial associate;Higher education;Civil marriage;House / apartment;-18682;365243;1;0;0;0;;2.0
8000174;F;N;Y;2;157500.0;Commercial associate;Higher education;Single / not married;House / apartment;-14326;-555;1;0;0;0;Core staff;3.0
8000175;F;N;Y;2;157500.0;Commercial associate;Higher education;Single / not married;House / apartment;-14326;-555;1;0;0;0;Core staff;3.0
8000176;F;N;Y;0;148500.0;Commercial associate;Higher education;Married;House / apartment;-17641;-889;1;0;0;0;Core staff;2.0
8000177;F;N;Y;0;148500.0;Commercial associate;Higher education;Married;House / apartment;-17641;-889;1;0;0;0;Core staff;2.0
8000178;F;N;Y;0;148500.0;Commercial associate;Higher education;Married;House / apartment;-17641;-889;1;0;0;0;Core staff;2.0
8000179;F;N;Y;0;148500.0;Commercial associate;Higher education;Married;House / apartment;-17641;-889;1;0;0;0;Core staff;2.0
8000180;F;N;Y;0;148500.0;Commercial associate;Higher education;Married;House / apartment;-17641;-889;1;0;0;0;Core staff;2.0
8000181;F;N;Y;0;148500.0;Commercial associate;Higher education;Married;House / apartment;-17641;-889;1;0;0;0;Core staff;2.0
8000182;F;N;Y;0;148500.0;Commercial associate;Higher education;Married;House / apartment;-17641;-889;1;0;0;0;Core staff;2.0
8000183;F;N;Y;2;202500.0;Commercial associate;Higher education;Married;House / apartment;-10997;-2289;1;0;0;1;Core staff;4.0
8000184;F;N;Y;2;202500.0;Commercial associate;Higher education;Married;House / apartment;-10997;-2289;1;0;0;1;Core staff;4.0
8000185;F;N;Y;2;202500.0;Commercial associate;Higher education;Married;House / apartment;-10997;-2289;1;0;0;1;Core staff;4.0
8000186;F;N;Y;2;202500.0;Commercial associate;Higher education;Married;House / apartment;-10997;-2289;1;0;0;1;Core staff;4.0
8000187;F;N;Y;2;202500.0;Commercial associate;Higher education;Married;House / apartment;-10997;-2289;1;0;0;1;Core staff;4.0
8000188;M;N;Y;0;202500.0;Commercial associate;Higher education;Single / not married;House / apartment;-8861;-889;1;1;0;0;Drivers;1.0
8000189;M;N;Y;0;202500.0;Commercial associate;Higher education;Single / not married;House / apartment;-8861;-889;1;1;0;0;Drivers;1.0
8000190;F;Y;Y;0;112500.0;Commercial associate;Higher education;Single / not married;House / apartment;-7489;-797;1;0;1;1;Private service staff;1.0
8000191;F;N;Y;0;94500.0;Commercial associate;Higher education;Married;House / apartment;-22331;365243;1;0;1;0;;2.0
8000192;M;Y;Y;0;315000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10450;-2077;1;0;0;0;Sales staff;2.0
8000193;M;Y;Y;0;315000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10450;-2077;1;0;0;0;Sales staff;2.0
8000194;M;Y;Y;0;315000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10450;-2077;1;0;0;0;Sales staff;2.0
8000195;M;Y;Y;0;315000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10450;-2077;1;0;0;0;Sales staff;2.0
8000196;M;Y;Y;0;315000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10450;-2077;1;0;0;0;Sales staff;2.0
8000197;M;Y;Y;0;315000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10450;-2077;1;0;0;0;Sales staff;2.0
8000198;M;Y;Y;0;315000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10450;-2077;1;0;0;0;Sales staff;2.0
8000199;M;Y;Y;0;315000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10450;-2077;1;0;0;0;Sales staff;2.0
8000200;M;Y;Y;0;315000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10450;-2077;1;0;0;0;Sales staff;2.0
8000201;F;Y;Y;0;270000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10264;-3173;1;0;1;1;High skill tech staff;2.0
8000202;F;Y;Y;0;270000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10264;-3173;1;0;1;1;High skill tech staff;2.0
8000203;F;Y;Y;0;270000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10264;-3173;1;0;1;1;High skill tech staff;2.0
8000204;F;Y;Y;1;450000.0;Commercial associate;Higher education;Married;House / apartment;-17726;-708;1;0;1;1;Core staff;3.0
8000205;F;Y;Y;1;450000.0;Commercial associate;Higher education;Married;House / apartment;-17726;-708;1;0;1;1;Core staff;3.0
8000206;M;N;Y;1;180000.0;Commercial associate;Higher education;Married;House / apartment;-14122;-1286;1;0;0;0;Drivers;3.0
8000207;F;N;Y;0;112500.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10064;-3173;1;0;0;1;Laborers;2.0
8000208;F;N;Y;0;112500.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10064;-3173;1;0;0;1;Laborers;2.0
8000209;F;N;Y;0;112500.0;Commercial associate;Higher education;Civil marriage;House / apartment;-10064;-3173;1;0;0;1;Laborers;2.0
8000210;M;N;Y;0;90000.0;Commercial associate;Higher education;Married;House / apartment;-20531;-5730;1;0;0;0;Drivers;2.0
8000211;M;N;Y;0;90000.0;Commercial associate;Higher education;Married;House / apartment;-20531;-5730;1;0;0;0;Drivers;2.0
8000212;M;N;Y;0;90000.0;Commercial associate;Higher education;Married;House / apartment;-20531;-5730;1;0;0;0;Drivers;2.0
8000213;M;N;Y;0;90000.0;Commercial associate;Higher education;Married;House / apartment;-20531;-5730;1;0;0;0;Drivers;2.0
8000214;M;Y;N;2;202500.0;Commercial associate;Higher education;Married;House / apartment;-14730;-2989;1;0;0;0;Laborers;4.0
8000215;M;Y;N;2;202500.0;Commercial associate;Higher education;Married;House / apartment;-14730;-2989;1;0;0;0;Laborers;4.0
8000216;M;Y;N;2;202500.0;Commercial associate;Higher education;Married;House / apartment;-14730;-2989;1;0;0;0;Laborers;4.0
8000217;M;Y;N;2;202500.0;Commercial associate;Higher education;Married;House / apartment;-14730;-2989;1;0;0;0;Laborers;4.0
8000218;M;Y;Y;0;247500.0;Commercial associate;Higher education;Married;House / apartment;-12628;-4025;1;0;0;0;Drivers;2.0
8000219;M;Y;Y;1;765000.0;Commercial associate;Higher education;Married;House / apartment;-12197;-1194;1;1;0;0;Managers;3.0
8000220;M;Y;Y;1;765000.0;Commercial associate;Higher education;Married;House / apartment;-12197;-1194;1;1;0;0;Managers;3.0
8000221;M;Y;Y;1;765000.0;Commercial associate;Higher education;Married;House / apartment;-12197;-1194;1;1;0;0;Managers;3.0
8000222;M;Y;Y;1;765000.0;Commercial associate;Higher education;Married;House / apartment;-12197;-1194;1;1;0;0;Managers;3.0
8000223;F;N;Y;1;270000.0;Commercial associate;Higher education;Married;House / apartment;-13679;-4391;1;0;0;1;Accountants;3.0
8000224;F;N;Y;1;270000.0;Commercial associate;Higher education;Married;House / apartment;-13679;-4391;1;0;0;1;Accountants;3.0
8000225;F;N;Y;1;270000.0;Commercial associate;Higher education;Married;House / apartment;-13679;-4391;1;0;0;1;Accountants;3.0
8000226;F;N;Y;0;315000.0;Commercial associate;Higher education;Separated;House / apartment;-13271;-555;1;0;0;0;Managers;1.0
8000227;F;N;Y;0;315000.0;Commercial associate;Higher education;Separated;House / apartment;-13271;-555;1;0;0;0;Managers;1.0
8000228;M;Y;Y;2;157500.0;Commercial associate;Higher education;Married;House / apartment;-12859;-4056;1;0;1;0;Drivers;4.0
8000229;M;Y;Y;2;157500.0;Commercial associate;Higher education;Married;House / apartment;-12859;-4056;1;0;1;0;Drivers;4.0
8000230;M;Y;Y;2;157500.0;Commercial associate;Higher education;Married;House / apartment;-12859;-4056;1;0;1;0;Drivers;4.0
8000231;M;Y;Y;2;157500.0;Commercial associate;Higher education;Married;House / apartment;-12859;-4056;1;0;1;0;Drivers;4.0
8000232;M;Y;Y;2;157500.0;Commercial associate;Higher education;Married;House / apartment;-12859;-4056;1;0;1;0;Drivers;4.0
8000233;M;N;Y;0;360000.0;Commercial associate;Higher education;Married;House / apartment;-15321;-2747;1;0;0;0;Security staff;2.0
8000234;M;N;Y;0;360000.0;Commercial associate;Higher education;Married;House / apartment;-15321;-2747;1;0;0;0;Security staff;2.0
8000235;F;N;Y;0;112500.0;Commercial associate;Higher education;Married;House / apartment;-8842;-312;1;0;0;1;High skill tech staff;2.0
8000236;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000237;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000238;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000239;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000240;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000241;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000242;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000243;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000244;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000245;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000246;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000247;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000248;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000249;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000250;F;N;N;0;157500.0;Commercial associate;Higher education;Separated;House / apartment;-15737;-432;1;0;0;0;;1.0
8000251;M;N;Y;0;382500.0;Commercial associate;Higher education;Widow;House / apartment;-21673;365243;1;0;0;0;;1.0
8000252;M;N;Y;0;382500.0;Commercial associate;Higher education;Widow;House / apartment;-21673;365243;1;0;0;0;;1.0
8000253;M;N;Y;0;382500.0;Commercial associate;Higher education;Widow;House / apartment;-21673;365243;1;0;0;0;;1.0
8000254;M;N;Y;0;382500.0;Commercial associate;Higher education;Widow;House / apartment;-21673;365243;1;0;0;0;;1.0
8000255;M;N;Y;0;382500.0;Commercial associate;Higher education;Widow;House / apartment;-21673;365243;1;0;0;0;;1.0
8000256;M;N;Y;0;382500.0;Commercial associate;Higher education;Widow;House / apartment;-21673;365243;1;0;0;0;;1.0
8000257;M;N;Y;0;382500.0;Commercial associate;Higher education;Widow;House / apartment;-21673;365243;1;0;0;0;;1.0
8000258;M;N;Y;0;382500.0;Commercial associate;Higher education;Widow;House / apartment;-21673;365243;1;0;0;0;;1.0
8000259;F;N;N;0;135000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-9657;-1560;1;1;1;0;Managers;2.0
8000260;F;N;N;0;135000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-9657;-1560;1;1;1;0;Managers;2.0
8000261;M;Y;N;0;225000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-18289;365243;1;0;0;0;;2.0
8000262;M;Y;N;0;225000.0;Commercial associate;Higher education;Civil marriage;House / apartment;-18289;365243;1;0;0;0;;2.0
8000263;M;Y;N;0;315000.0;Commercial associate;Higher education;Married;House / apartment;-15825;-3720;1;1;1;0;Managers;2.0
8000264;M;Y;N;0;315000.0;Commercial associate;Higher education;Married;House / apartment;-15825;-3720;1;1;1;0;Managers;2.0
8000265;M;Y;N;0;315000.0;Commercial associate;Higher education;Married;House / apartment;-15825;-3720;1;1;1;0;Managers;2.0
8000266;M;Y;N;0;315000.0;Commercial associate;Higher education;Married;House / apartment;-15825;-3720;1;1;1;0;Managers;2.0
8000267;M;Y;N;0;315000.0;Commercial associate;Higher education;Married;House / apartment;-15825;-3720;1;1;1;0;Managers;2.0
8000268;M;Y;N;0;315000.0;Commercial associate;Higher education;Married;House / apartment;-15825;-3720;1;1;1;0;Managers;2.0
8000269;M;Y;N;0;315000.0;Commercial associate;Higher education;Married;House / apartment;-15825;-3720;1;1;1;0;Managers;2.0
8000270;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000271;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000272;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000273;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000274;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000275;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000276;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000277;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000278;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000279;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000280;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000281;F;N;N;0;180000.0;Commercial associate;Higher education;Married;House / apartment;-19575;-2901;1;0;0;0;Sales staff;2.0
8000282;F;N;N;0;157500.0;Commercial associate;Higher education;Married;House / apartment;-12915;-3174;1;0;1;0;Sales staff;2.0
8000283;F;N;N;0;157500.0;Commercial associate;Higher education;Married;House / apartment;-12915;-3174;1;0;1;0;Sales staff;2.0
8000284;F;N;N;0;157500.0;Commercial associate;Higher education;Married;House / apartment;-12915;-3174;1;0;1;0;Sales staff;2.0
8000285;F;N;N;0;157500.0;Commercial associate;Higher education;Married;House / apartment;-12915;-3174;1;0;1;0;Sales staff;2.0
8000286;F;N;N;0;157500.0;Commercial associate;Higher education;Married;House / apartment;-12915;-3174;1;0;1;0;Sales staff;2.0
8000287;F;N;N;0;157500.0;Commercial associate;Higher education;Married;House / apartment;-12915;-3174;1;0;1;0;Sales staff;2.0
8000288;F;Y;N;0;144000.0;Commercial associate;Higher education;Married;House / apartment;-22877;365243;1;0;1;1;;2.0
8000289;M;Y;N;0;229500.0;Commercial associate;Higher education;Married;House / apartment;-18325;-1256;1;0;0;0;Laborers;2.0
8000290;M;Y;N;0;229500.0;Commercial associate;Higher education;Married;House / apartment;-18325;-1256;1;0;0;0;Laborers;2.0
8000291;M;Y;N;0;229500.0;Commercial associate;Higher education;Married;House / apartment;-18325;-1256;1;0;0;0;Laborers;2.0
8000292;M;Y;N;0;229500.0;Commercial associate;Higher education;Married;House / apartment;-18325;-1256;1;0;0;0;Laborers;2.0
8000293;M;Y;N;0;229500.0;Commercial associate;Higher education;Married;House / apartment;-18325;-1256;1;0;0;0;Laborers;2.0
8000294;M;Y;N;0;229500.0;Commercial associate;Higher education;Married;House / apartment;-18325;-1256;1;0;0;0;Laborers;2.0
8000295;M;Y;N;0;229500.0;Commercial associate;Higher education;Married;House / apartment;-18325;-1256;1;0;0;0;Laborers;2.0
8000296;M;Y;N;0;229500.0;Commercial associate;Higher education;Married;House / apartment;-18325;-1256;1;0;0;0;Laborers;2.0
8000297;F;N;N;0;270000.0;Commercial associate;Higher education;Married;House / apartment;-17573;-5792;1;1;1;0;Managers;2.0
8000298;F;N;N;0;270000.0;Commercial associate;Higher education;Married;House / apartment;-17573;-5792;1;1;1;0;Managers;2.0
8000299;F;N;N;0;270000.0;Commercial associate;Higher education;Married;House / apartment;-17573;-5792;1;1;1;0;Managers;2.0
8000300;F;N;N;0;270000.0;Commercial associate;Higher education;Married;House / apartment;-17573;-5792;1;1;1;0;Managers;2.0
8000301;F;N;N;0;270000.0;Commercial associate;Higher education;Married;House / apartment;-17573;-5792;1;1;1;0;Managers;2.0
8000302;F;N;N;0;270000.0;Commercial associate;Higher education;Married;House / apartment;-17573;-5792;1;1;1;0;Managers;2.0
8000303;F;N;N;0;270000.0;Commercial associate;Higher education;Married;House / apartment;-17573;-5792;1;1;1;0;Managers;2.0
8000304;F;N;N;0;270000.0;Commercial associate;Higher education;Married;House / apartment;-17573;-5792;1;1;1;0;Managers;2.0
8000305;F;N;N;0;292500.0;Commercial associate;Higher education;Married;House / apartment;-20953;-8684;1;1;1;0;Accountants;2.0
8000306;F;N;N;0;292500.0;Commercial associate;Higher education;Married;House / apartment;-20953;-8684;1;1;1;0;Accountants;2.0
8000307;F;N;N;0;292500.0;Commercial associate;Higher education;Married;House / apartment;-20953;-8684;1;1;1;0;Accountants;2.0
8000308;F;N;N;0;292500.0;Commercial associate;Higher education;Married;House / apartment;-20953;-8684;1;1;1;0;Accountants;2.0
